PM Name,PM Description,Instruction 1,Instruction 2,Instruction 3,Instruction 4,Instruction 5,Instruction 6,Instruction 7,Instruction 8,Instruction 9,Instruction 10,Asset ID,Scheduling start on (MM/DD/YYYY),Repeat X Days,Repeat X Weeks,Repeat X Months,Repeat X Years,Assigned To User (user login),Assigned To Team (team name),Part ID,Part Suggested Qty,Default Priority Level,Estimated Time (in minutes),Always Create New PMs,Recalculate on PM Completion,Task Status Configuration (Green),Task Status Configuration (Orange),Task Status Configuration (Red)
806.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BUSHINGS, ROLLS, SPROCKETS, WENDWAY CHAIN, TRANSFER ROLLS AND FRAMEWORK. ",,,,,,,,,,125,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
806.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,125,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
806.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,125,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
807.14-CHECK A...,,"CHECK AND FILL COOLER MAIN PRODUCT CHAIN OILER, CHECK OPERATION AND ADJUSTMENT.",,,,,,,,,,114,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
807.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING MAIN DRIVE CHAIN, DRIVE BELTS, BEARINGS, TENSIONERS, WEAR STRIPS AND GUIDES. ",,,,,,,,,,114,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
807.30-INSPECT...,,"INSPECT CONDITION, OPERATION AND ADJUSTMENT OF ALL COOLER SAFETY SWITCHES, SEE YOUR SUPERVISOR FOR PROPER SETTINGS",,,,,,,,,,114,6/15/2022,30,,,,,Technician,,,3,30,1,0,0,-1,-2
807.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE MAIN DRIVE GEARBOX. IF NECESSARY TAKE AN OIL SAMPLE TO SEND OUT FOR ANALYSYS. REPLACE OIL IF NECESSARY. ,,,,,,,,,,114,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
807.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,114,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
808.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BUSHINGS, ROLLS, SPROCKETS, WENDWAY CHAIN, TRANSFER ROLLS AND FRAMEWORK. ",,,,,,,,,,126,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
808.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,126,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
808.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,126,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
809.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, COUPLERS, HUBS, BRAKE UNITS, AND FRAMEWORK.",,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
809.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
809.28-CONFIRM...,,CONFIRM THAT ALL SAFTIES ARE WORKING PROPERLY. ,,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
809.28-CHECK C...,,CHECK CONDITION OF BLADES. REPLACE IF NEEDED. ,,,,,,,,,,127,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
810.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, CONVEYOR BELTING, WEAR STRIPS, SPROCKETS, CHAIN AND FRAMEWORK. ",,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
810.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOX. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
810.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
810.28-LUBRICA...,,LUBRICATE AND INSPECT PNEUMATIC COMPONENTS. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
810.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,109,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
810.28-CHECK T...,,"CHECK THE INDEX FINGERS FOR WEAR, FLIP OR REPLACE IF NECESSARY.",,,,,,,,,,109,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, SPROCKETS, CHAINS, COUPLERS, BUSHINGS, LINKAGES, CAMS, GUIDES, WEAR STRIPS, HUBS, PUSHERS AND CONVEYOR BUCKETS. ",,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPLACE ANY DEFECTIVE PARTS. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-INSPECT...,,INSPECT CONDITION OF ELECTRICAL COMPONENTS. REPLACE DEFECTIVE COMPONENTS AS NEEDED. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-INSPECT...,,INSPECT MOUNTING HARDWARE FOR THE OUTFEED FLIGHTS. REPLACE ANY LOOSE OR DAMAGED RIVETS OR MACHINE SCREWS. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,115,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-INSPECT...,,"INSPECT ALL MECHANICAL COMPONENTS INCLUDING LINKAGES, BUSHINGS, SPRINGS, DRIVE BELTS, CLUTCHES, AND GUIDES. ADJUST AND REPAIR AS NEEDED",,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-CHECK O...,,"CHECK OPERATION AND CONDITION OF PRINTER ASSEMBLY, REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
811.14-CHECK C...,,"CHECK CONDITION OF BRUSH ASSEMBLY. CLEAN DEBRIS OUT OF CHAINS AND SPROCKETS, REPLACE WORN OUT CHAINS AS NEEDED, INSPECT ALL MECHANICAL COMPONENTS AND REPAIR AS NEEDED.",,,,,,,,,,115,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
811.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,115,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
900.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, FASTENERS AND PIPING.",,,,,,,,,,516,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
900.28-AIR FIL...,,"AIR FILTER CLEAN OR REPLACE, CHECK BY HOLDING UP A LIGHT ON THE INSIDE. IF NO LIGHT IS VISIBLE AFTER CLEANING REPLACE THE FILTER.",,,,,,,,,,516,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
900.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,516,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
900.28-INSPECT...,,INSPECT OIL AND AIR HEAT EXCHANGERS FOR BLOW BY. IF NECESSARY REPLACE THE HEAT EXCHANGER.,,,,,,,,,,516,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
900.180-CHECK C...,,CHECK COUPLING ASSEMBLY AND ALIGNMENT. CHECK FOR SIGNS OF WEAR. REPAIR AS NEEDED.,,,,,,,,,,516,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
900.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,516,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
901.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, FASTENERS AND PIPING.",,,,,,,,,,517,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
901.28-AIR FIL...,,"AIR FILTER CLEAN OR REPLACE, CHECK BY HOLDING UP A LIGHT ON THE INSIDE. IF NO LIGHT IS VISIBLE AFTER CLEANING REPLACE THE FILTER.",,,,,,,,,,517,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
901.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,517,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
901.28-INSPECT...,,INSPECT OIL AND AIR HEAT EXCHANGERS FOR BLOW BY. IF NECESSARY REPLACE THE HEAT EXCHANGER.,,,,,,,,,,517,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
901.180-CHECK C...,,CHECK COUPLING ASSEMBLY AND ALIGNMENT. CHECK FOR SIGNS OF WEAR. REPAIR AS NEEDED.,,,,,,,,,,517,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
901.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,517,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
902.28-CHECK M...,,"CHECK MACHINE FOR ANY AIR LEAKS. CHECK AIR LINES, CYLINDERS, REGULATORS, SOLINOIDS, AND ALL OTHER AIR AIR OPERATED COMPONETS. REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,518,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
902.28-AIR FIL...,,"AIR FILTER CLEAN OR REPLACE, CHECK BY HOLDING UP A LIGHT ON THE INSIDE. IF NO LIGHT IS VISIBLE AFTER CLEANING REPLACE THE FILTER.",,,,,,,,,,518,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
902.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE OR EXCESSIVE WEAR. ,,,,,,,,,,518,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
902.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, FASTENERS AND PIPING.",,,,,,,,,,518,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
902.180-CHECK C...,,CHECK COUPLING ASSEMBLY AND ALIGNMENT. CHECK FOR SIGNS OF WEAR. REPAIR AS NEEDED.,,,,,,,,,,518,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
902.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,518,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
902.28-BLOW OU...,,BLOW OUT FAN AND RADIATOR UNIT.  BE CAREFUL NOT TO BEND THE FINS.,,,,,,,,,,518,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
903.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, FASTENERS AND PIPING.",,,,,,,,,,519,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
903.28-AIR FIL...,,"AIR FILTER CLEAN OR REPLACE, CHECK BY HOLDING UP A LIGHT ON THE INSIDE. IF NO LIGHT IS VISIBLE AFTER CLEANING REPLACE THE FILTER.",,,,,,,,,,519,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
903.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,519,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
903.28-INSPECT...,,INSPECT OIL AND AIR HEAT EXCHANGERS FOR BLOW BY. IF NECESSARY REPLACE THE HEAT EXCHANGER.,,,,,,,,,,519,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
903.180-CHECK C...,,CHECK COUPLING ASSEMBLY AND ALIGNMENT. CHECK FOR SIGNS OF WEAR. REPAIR AS NEEDED.,,,,,,,,,,519,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
903.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,519,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
904.28-INSPECT...,,INSPECT ALL PIPING FOR AIR OR WATER LEAKS. REPAIR AS NEEDED.,,,,,,,,,,520,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
904.28-INSPECT...,,INSPECT ALL MACHINE GUARDS. REPLACE ANY MISSING GUARDS. ,,,,,,,,,,520,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
905.90-DRAIN B...,,"DRAIN BOILER OPEN MUD LEGS, ROD AND CLEAN SEDIMENT",,,,,,,,,,521,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
905.28-WATER S...,,WATER SAFETY CHECK. BLOW DOWN WATER COLUMNS AND CHECK LOW WATER SAFETIES. IF THE SAFETY MALFUNCTIONS NOTIFY YOUR SUPERVISOR. THIS ALSO GETS CHECKED THREE TIMES DAILY ON ROUNDS.,,,,,,,,,,521,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
905.90-SAFETY ...,,SAFETY STEAM VALVE CHECK. STAND TO SIDE OF VALVE AND PULL THE RELEASE LEVER FOR THREE SECONDS. THE VALVE SHOULD CLOSE WHEN RELEASED. IF IT LEAKS THEN IT NEEDS TO BE REPLACED.,,,,,,,,,,521,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
905.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,521,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
905.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING SHAFTS, BEARINGS, LINKAGES, BUSHINGS AND PINS.",,,,,,,,,,521,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
905.28-CHECK A...,,"CHECK AND ADJUST SAFETIES, INCLUDING LIMIT SWITCHES. IF ANY SAFETIES ARE NOT FUNCTIONING PROPERLY REPAIR IMMEDIATELY. IF ANY CAN NOT BE REPAIRED NOTIFY YOUR SUPERVISOR",,,,,,,,,,521,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
906.90-DRAIN B...,,"DRAIN BOILER OPEN MUD LEGS, ROD AND CLEAN SEDIMENT",,,,,,,,,,522,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
906.28-WATER S...,,WATER SAFETY CHECK. BLOW DOWN WATER COLUMNS AND CHECK LOW WATER SAFETIES. IF THE SAFETY MALFUNCTIONS NOTIFY YOUR SUPERVISOR. THIS ALSO GETS CHECKED THREE TIMES DAILY ON ROUNDS.,,,,,,,,,,522,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
906.90-SAFETY ...,,SAFETY STEAM VALVE CHECK. STAND TO SIDE OF VALVE AND PULL THE RELEASE LEVER FOR THREE SECONDS. THE VALVE SHOULD CLOSE WHEN RELEASED. IF IT LEAKS THEN IT NEEDS TO BE REPLACED.,,,,,,,,,,522,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
906.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,522,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
906.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING SHAFTS, BEARINGS, LINKAGES, BUSHINGS AND PINS.",,,,,,,,,,522,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
906.28-CHECK A...,,"CHECK AND ADJUST SAFETIES, INCLUDING LIMIT SWITCHES. IF ANY SAFETIES ARE NOT FUNCTIONING PROPERLY REPAIR IMMEDIATELY. IF ANY CAN NOT BE REPAIRED NOTIFY YOUR SUPERVISOR",,,,,,,,,,522,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
908.28-INSPECT...,,"INSPECT ALL PUMPS, PIPING AND VALVES FOR PROPER OPERATION. REPAIR IF NEEDED.",,,,,,,,,,524,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
908.90-CHECK C...,,"CHECK CHILLER UNIT FOR ICE BUILDUP. IF NECESSARY SHUT UNIT DOWN ON DOWN DAY TO MELT THE ICE. CHECK GUTTER FOR ALGAE BUILDUP, CLEAN AS NEEDED. ",,,,,,,,,,524,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
909.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,525,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
909.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BELTS, PULLEYS, HUBS, PIPING AND VALVES. REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,525,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
909.7-ADD CHE...,,ADD CHEMICALS EVERY WEEK,,,,,,,,,,525,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
909.365-CLEAN T...,,CLEAN THE COOLING TOWERS,,,,,,,,,,525,6/15/2022,365,,,,,Technician,,,3,30,1,0,0,-1,-2
910.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,526,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
910.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BELTS, PULLEYS, HUBS, PIPING AND VALVES. REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,526,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
910.7-ADD CHE...,,ADD CHEMICALS EVERY WEEK,,,,,,,,,,526,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
910.365-CLEAN T...,,CLEAN THE COOLING TOWERS,,,,,,,,,,526,6/15/2022,365,,,,,Technician,,,3,30,1,0,0,-1,-2
913.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR ANY COMPONENTS THAT ARE DEFECTIVE OR LEAKING. ,,,,,,,,,,529,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
913.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,529,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
913.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX,,,,,,,,,,529,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
913.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING PUMPS, BEARINGS, SHAFTS, FASTENERS AND PIPING.",,,,,,,,,,529,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
914.28-CHECK A...,,"CHECK AIR FILTERS. REPLACE IF NEEDED.  (FILTERS - 16""X25""X2"" / QTY - 2)",,,,,,,,,,530,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
914.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,530,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
914.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BELTS, PULLEYS, BEARINGS, SHAFTS, COUPLINGS, HUBS AND DUCTING COMPONENTS.",,,,,,,,,,530,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
914.90-CLEAN C...,,CLEAN CONDENSOR WITH ALKI-FOAM,,,,,,,,,,530,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
915.28-CHECK A...,,"CHECK AIR FILTER. REPLACE IF NEEDED.  (FILTERS - 16""X25""X2"" / QTY - 2)",,,,,,,,,,531,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
917.28-INSPECT...,,INSPECT DOOR SEALS AND TRACKS. REPAIR AS NEEDED ,,,,,,,,,,533,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
917.14-INSPECT...,,INSPECT EVAPORATOR UNITS FOR ICE BUILDUP. IF ICE IS PRESENT CONTACT PERMACOLD TO NOTIFY THEM THAT SERVICE IS NEEDED.,,,,,,,,,,533,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
919.28-INSPECT...,,INSPECT DOOR SEALS AND TRACKS. REPAIR AS NEEDED ,,,,,,,,,,535,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
919.14-INSPECT...,,INSPECT EVAPORATOR UNITS FOR ICE BUILDUP. IF ICE IS PRESENT CONTACT PERMACOLD TO NOTIFY THEM THAT SERVICE IS NEEDED.,,,,,,,,,,535,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
920.28-INSPECT...,,INSPECT DOOR SEALS AND TRACKS. REPAIR AS NEEDED ,,,,,,,,,,536,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
920.14-INSPECT...,,INSPECT EVAPORATOR UNITS FOR ICE BUILDUP. IF ICE IS PRESENT CONTACT PERMACOLD TO NOTIFY THEM THAT SERVICE IS NEEDED.,,,,,,,,,,536,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
922.28-AIR FIL...,,"AIR FILTER CLEAN OR REPLACE, CHECK BY HOLDING UP A LIGHT ON THE INSIDE. IF NO LIGHT IS VISIBLE AFTER CLEANING REPLACE THE FILTER.",,,,,,,,,,538,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
923.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,539,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
923.28-INSPECT...,,INSPECT PUMPS AND PIPING FOR LEAKS AND PROPER OPERATION. ,,,,,,,,,,539,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
923.14-CHECK P...,,CHECK PRESSURE SWITCHES FOR PROPER OPERATION. CYCLE PUMPS BY OPENING THE BYPASS VALVES AND CONFIRM CONSISTENT FLUID LEVELS IN THE PRESSURE TANKS.,,,,,,,,,,539,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
923.28-CHECK T...,,CHECK TANK HEATERS FOR PROPER OPERATION. ,,,,,,,,,,539,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
924.28-INSPECT...,,"INSPECT THE TANK, PIPING, VALVES AND PUMPS FOR LEAKS OR DAMAGE. REPAIR AS NEEDED.",,,,,,,,,,541,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
924.90-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,541,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
925.28-CHECK A...,,"CHECK AIR FILTERS. REPLACE IF NEEDED. FILTERS - 20""X20""X1"" / QTY - 2",,,,,,,,,,543,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
925.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,543,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
925.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BELTS, PULLEYS, BEARINGS, SHAFTS, COUPLINGS, HUBS AND DUCTING COMPONENTS.",,,,,,,,,,543,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
925.90-CLEAN C...,,CLEAN CONDENSOR WITH ALKI-FOAM,,,,,,,,,,543,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
926.28-CHECK A...,,"CHECK AIR FILTERS. REPLACE IF NEEDED. FILTERS - BLUE MEDIA 78""X58""",,,,,,,,,,544,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
926.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPLACE ANY DEFECTIVE COMPONENTS.,,,,,,,,,,544,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
926.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BELTS, PULLEYS, BEARINGS, SHAFTS, COUPLINGS, HUBS AND DUCTING COMPONENTS.  BELTS - BP97 / QTY - 3",,,,,,,,,,544,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
926.90-CLEAN C...,,CLEAN CONDENSOR WITH ALKI-FOAM,,,,,,,,,,544,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
927.28-CHECK A...,,"CHECK AIR FILTERS. REPLACE IF NEEDED. FILTERS - 20""X20""X2"" / QTY - 16",,,,,,,,,,545,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
